user_id,call_drtn_mthly,gt0_call_mthly,zero_call_mthly,gb_mthly,msg_mthly,xtr_prft_cll_msg_int,xtr_prft_cll_mthly,xtr_prft_msg_mthly,xtr_prft_int_mthly,user_packege,mnts_ndd_mthly_bll,msg_ndd_mthly_bll,gb_ndd_mthly_bll
1339,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 5, 6, 3, 1, 2, 1]","[0, 0, 0, 0, 0, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 15, 16, 33, 23, 42, 19, 28]","[0.0, 0.0, 0.44999999999999996, 0.48, 0.99, 0.69, 1.26, 0.57, 0.84]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.44999999999999996, 0.48, 0.99, 0.69, 1.26, 0.57, 0.84]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 24.130000000000003, 41.32, 25.0, 28.000000000000004, 1.2, 33.72, 9.38]","[0, 0, 65, 66, 83, 73, 92, 69, 78]","[0, 0, 5, 4, 4, 4, 4, 3, 5]"
1340,"[0, 0, 0, 0, 117]","[0, 14, 61, 68, 85]","[0, 6, 17, 7, 17]","[0, 0, 0, 0, 0]","[0, 0, 18, 3, 3]","[0.0, 0.0, 0.54, 0.09, 3.5999999999999996]","[0.0, 0.0, 0.0, 0.0, 3.51]","[0.0, 0.0, 0.54, 0.09, 0.09]","[0, 0, 0, 0, 0]",surf,"[0.0, 83.72000000000001, 486.3299999999999, 490.63000000000005, 616.2799999999999]","[0, 17, 68, 53, 53]","[0, 1, 1, 0, 1]"
1341,"[0, 0, 0, 0, 167, 117]","[0, 0, 0, 11, 70, 77]","[0, 0, 0, 4, 21, 22]","[0, 0, 0, 0, 6, 8]","[0, 0, 0, 0, 17, 24]","[0.0, 0.0, 0.0, 0.0, 65.52, 84.23]","[0.0, 0.0, 0.0, 0.0, 5.01, 3.51]","[0.0, 0.0, 0.0, 0.0, 0.51, 0.72]","[0, 0, 0, 0, 60, 80]",surf,"[0.0, 0.0, 0.0, 125.6, 666.8600000000001, 617.1]","[0, 0, 0, 10, 67, 74]","[0, 0, 0, 2, 21, 23]"
1342,"[0, 0]","[0, 27]","[0, 8]","[0, 0]","[0, 0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0, 0]",surf,"[0.0, 259.34000000000003]","[0, 5]","[0, 4]"
1343,"[0, 0, 0, 0]","[44, 50, 55, 51]","[17, 15, 9, 10]","[1, 7, 9, 4]","[69, 72, 93, 58]","[12.07, 72.16, 92.79, 41.74]","[0.0, 0.0, 0.0, 0.0]","[2.07, 2.16, 2.79, 1.74]","[10, 70, 90, 40]",surf,"[373.1599999999999, 483.6, 414.03000000000003, 408.93999999999994]","[119, 122, 143, 108]","[16, 22, 24, 19]"
1344,,,,,,,,,,,,,
1345,"[0, 0, 0, 0, 0]","[0, 0, 0, 44, 62]","[0, 0, 0, 13, 15]","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 379.93, 452.0900000000001]","[0, 0, 0, 7, 15]","[0, 0, 0, 10, 11]"
1346,"[0, 0, 0, 0, 0, 0, 0, 0]","[32, 31, 36, 41, 38, 53, 40, 37]","[7, 8, 6, 10, 9, 10, 14, 16]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[275.25, 244.87999999999997, 397.86000000000007, 387.36, 368.01, 398.96999999999997, 264.15, 324.13]","[53, 57, 41, 54, 64, 61, 60, 59]","[19, 20, 18, 16, 20, 17, 19, 21]"
1347,"[0, 0, 0, 0, 0, 0]","[0, 38, 57, 38, 50, 52]","[0, 9, 17, 14, 9, 10]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 350.93999999999994, 458.75, 324.88, 465.98, 338.00000000000006]","[0, 44, 75, 76, 67, 72]","[0, 13, 15, 18, 23, 19]"
1348,"[105, 288]","[69, 81]","[18, 16]","[2, 0]","[0, 0]","[23.15, 8.64]","[3.15, 8.64]","[0.0, 0.0]","[20, 0]",surf,"[604.18, 788.06]","[49, 42]","[17, 13]"
1349,"[0, 0]","[0, 0]","[0, 0]","[0, 2]","[26, 22]","[0.78, 20.66]","[0.0, 0.0]","[0.78, 0.6599999999999999]","[0, 20]",surf,"[0.0, 0.0]","[76, 72]","[13, 17]"
1350,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 40]","[0, 0, 0, 0, 0, 0, 0, 0, 6]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 331.90999999999997]","[0, 0, 0, 0, 0, 0, 0, 0, 5]","[0, 0, 0, 0, 0, 0, 0, 0, 12]"
1351,"[0, 0, 0]","[0, 8, 15]","[0, 3, 10]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",ultimate,"[0.0, 74.37, 111.46999999999998]","[0, 5, 18]","[0, 8, 21]"
1352,"[0, 0, 0]","[84, 87, 70]","[17, 30, 18]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",ultimate,"[674.9100000000001, 695.7400000000001, 576.57]","[38, 41, 53]","[18, 13, 15]"
1353,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 4, 48, 45, 38, 48, 51, 47, 35]","[0, 1, 6, 15, 13, 14, 7, 11, 15]","[0, 0, 0, 2, 6, 1, 0, 4, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 20.0, 60.0, 10.0, 0.0, 40.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 20, 60, 10, 0, 40, 0]",surf,"[0.0, 13.149999999999999, 420.88, 366.31, 291.59, 461.34000000000003, 451.07000000000005, 341.09000000000003, 283.19]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 3, 14, 17, 21, 16, 15, 19, 12]"
1354,"[0, 0, 0, 0]","[66, 49, 65, 59]","[15, 14, 15, 22]","[0, 0, 0, 0]","[0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0]",ultimate,"[527.8599999999999, 407.23, 470.88, 477.7799999999999]","[39, 34, 30, 42]","[15, 19, 15, 19]"
1355,"[16, 83]","[57, 66]","[9, 20]","[1, 3]","[64, 46]","[12.4, 33.87]","[0.48, 2.4899999999999998]","[1.92, 1.38]","[10, 30]",surf,"[515.8100000000001, 582.26]","[114, 96]","[16, 18]"
1356,"[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 16, 20, 26]","[0, 0, 0, 0, 3, 8, 5]","[0, 0, 0, 0, 5, 2, 4]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 50.0, 20.0, 40.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 50, 20, 40]",surf,"[0.0, 0.0, 0.0, 0.0, 150.72, 153.72000000000003, 235.25]","[0, 0, 0, 0, 30, 31, 36]","[0, 0, 0, 0, 20, 17, 19]"
1357,"[0, 113, 0, 46, 0, 0, 0]","[64, 77, 52, 68, 6, 0, 0]","[16, 20, 21, 14, 1, 0, 0]","[0, 0, 5, 0, 0, 0, 0]","[0, 0, 0, 3, 0, 0, 0]","[0.0, 3.3899999999999997, 50.0, 1.47, 0.0, 0.0, 0.0]","[0.0, 3.3899999999999997, 0.0, 1.38, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.09, 0.0, 0.0, 0.0]","[0, 0, 50, 0, 0, 0, 0]",surf,"[496.78999999999996, 612.35, 473.47000000000014, 545.5899999999999, 49.040000000000006, 0.0, 0.0]","[36, 35, 45, 53, 8, 0, 0]","[9, 13, 20, 11, 2, 0, 0]"
1358,"[0, 0, 0, 0, 0, 0, 0, 0]","[58, 54, 43, 59, 44, 46, 46, 14]","[9, 8, 15, 11, 15, 11, 11, 2]","[3, 1, 4, 2, 3, 1, 2, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[30.0, 10.0, 40.0, 20.0, 30.0, 10.0, 20.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[30, 10, 40, 20, 30, 10, 20, 0]",surf,"[452.23999999999995, 499.0200000000001, 382.59999999999997, 489.02, 340.42999999999995, 365.17999999999995, 389.5300000000001, 128.5]","[6, 3, 3, 5, 6, 3, 2, 2]","[18, 16, 19, 17, 18, 16, 17, 7]"
1359,"[0, 0, 10, 0, 0, 0, 0, 0, 0, 0]","[44, 46, 61, 51, 53, 46, 48, 47, 51, 44]","[8, 7, 13, 18, 9, 7, 17, 10, 8, 12]","[12, 17, 7, 12, 9, 13, 20, 16, 12, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[120.0, 170.0, 70.3, 120.0, 90.0, 130.0, 200.0, 160.0, 120.0, 100.0]","[0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[120, 170, 70, 120, 90, 130, 200, 160, 120, 100]",surf,"[368.84, 420.45, 509.31, 482.90000000000003, 494.06999999999994, 379.49, 434.79, 355.98, 406.54, 352.2399999999999]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[27, 32, 22, 27, 24, 28, 35, 31, 27, 25]"
1360,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",surf,"[0.0, 0.0, 0.0]","[0, 0, 0]","[0, 0, 0]"
1361,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 22, 46, 38, 43, 36, 50, 52]","[0, 3, 6, 11, 7, 10, 10, 7]","[0, 0, 0, 1, 4, 0, 3, 5]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 10.0, 40.0, 0.0, 30.0, 50.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 10, 40, 0, 30, 50]",surf,"[0.0, 208.86999999999998, 379.3900000000001, 301.48, 322.16999999999996, 320.40999999999997, 386.09000000000003, 486.49999999999994]","[0, 23, 40, 39, 36, 38, 44, 36]","[0, 9, 11, 16, 19, 14, 18, 20]"
1362,"[131, 175, 294, 130, 0, 274, 184, 157, 3, 233, 79]","[75, 88, 105, 69, 61, 89, 84, 85, 56, 84, 67]","[19, 18, 15, 19, 14, 22, 29, 21, 16, 23, 21]","[0, 0, 3, 0, 4, 3, 0, 0, 1, 0, 0]","[5, 2, 5, 11, 9, 6, 13, 13, 16, 4, 8]","[4.08, 5.31, 38.97, 4.2299999999999995, 40.27, 38.4, 5.909999999999999, 5.1, 10.57, 7.109999999999999, 2.6100000000000003]","[3.9299999999999997, 5.25, 8.82, 3.9, 0.0, 8.219999999999999, 5.52, 4.71, 0.09, 6.989999999999999, 2.37]","[0.15, 0.06, 0.15, 0.32999999999999996, 0.27, 0.18, 0.39, 0.39, 0.48, 0.12, 0.24]","[0, 0, 30, 0, 40, 30, 0, 0, 10, 0, 0]",surf,"[630.8900000000001, 674.86, 794.14, 629.4499999999999, 481.90999999999997, 773.34, 683.84, 656.3000000000002, 502.65000000000003, 733.1199999999999, 578.4800000000001]","[55, 52, 55, 61, 59, 56, 63, 63, 66, 54, 58]","[15, 12, 18, 11, 19, 18, 13, 14, 16, 15, 11]"
1363,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 39, 38, 29]","[0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 12]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 340.54, 345.78, 228.39000000000001]","[0, 0, 0, 0, 0, 0, 0, 0, 35, 38, 35]","[0, 0, 0, 0, 0, 0, 0, 0, 12, 18, 16]"
1364,"[0, 0, 0, 0]","[47, 42, 40, 50]","[9, 12, 9, 9]","[0, 2, 0, 2]","[0, 0, 0, 0]","[0.0, 20.0, 0.0, 20.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 20, 0, 20]",surf,"[293.61000000000007, 384.44000000000005, 296.13, 437.53000000000003]","[16, 24, 13, 20]","[13, 17, 14, 17]"
1365,"[0, 0, 0, 0, 7, 467, 604, 600, 692, 540]","[0, 0, 0, 0, 63, 115, 130, 122, 137, 120]","[0, 0, 0, 0, 14, 29, 40, 25, 26, 31]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 2, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.21, 14.04, 18.12, 18.06, 20.759999999999998, 16.2]","[0.0, 0.0, 0.0, 0.0, 0.21, 14.01, 18.12, 18.0, 20.759999999999998, 16.2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.03, 0.0, 0.06, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 506.47999999999996, 966.43, 1104.08, 1100.0699999999997, 1192.03, 1039.94]","[0, 0, 0, 0, 25, 51, 47, 52, 37, 33]","[0, 0, 0, 0, 4, 8, 5, 8, 9, 5]"
1366,"[0, 95, 94, 136, 150]","[26, 76, 78, 75, 75]","[9, 21, 19, 15, 17]","[0, 4, 4, 5, 4]","[0, 0, 0, 0, 0]","[0.0, 42.85, 42.82, 54.08, 44.5]","[0.0, 2.85, 2.82, 4.08, 4.5]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0, 40, 40, 50, 40]",surf,"[215.59, 594.5799999999999, 593.1899999999999, 636.0, 649.5100000000001]","[7, 18, 11, 19, 20]","[7, 19, 19, 20, 19]"
1367,"[0, 0, 0, 0, 0]","[17, 22, 17, 20, 20]","[7, 3, 2, 6, 4]","[4, 4, 1, 3, 6]","[0, 0, 0, 0, 0]","[40.0, 40.0, 10.0, 30.0, 60.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]","[40, 40, 10, 30, 60]",surf,"[123.0, 133.97, 144.38, 147.21, 157.82999999999998]","[0, 0, 0, 0, 0]","[19, 19, 16, 18, 21]"
1368,"[0, 0, 0, 0, 0, 0, 0]","[73, 68, 64, 55, 68, 66, 50]","[16, 15, 12, 10, 15, 24, 12]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0]",ultimate,"[622.57, 521.0899999999999, 518.06, 452.22999999999996, 530.78, 550.73, 425.38]","[0, 0, 0, 0, 0, 0, 0]","[20, 19, 13, 18, 15, 19, 19]"
1369,"[0, 0]","[0, 24]","[0, 9]","[0, 6]","[0, 2]","[0.0, 60.06]","[0.0, 0.0]","[0.0, 0.06]","[0, 60]",surf,"[0.0, 225.01]","[0, 52]","[0, 21]"
1370,"[0, 0, 0]","[73, 76, 81]","[15, 15, 24]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",ultimate,"[584.48, 613.91, 630.6999999999999]","[22, 27, 20]","[19, 15, 12]"
1371,"[0, 0]","[43, 56]","[11, 11]","[3, 6]","[0, 0]","[30.0, 60.0]","[0.0, 0.0]","[0.0, 0.0]","[30, 60]",surf,"[335.29, 460.12]","[49, 29]","[18, 21]"
1372,"[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0, 0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0, 0]",surf,"[0.0, 0.0]","[0, 0]","[0, 0]"
1373,"[0, 0, 0, 0]","[42, 90, 85, 80]","[10, 18, 26, 23]","[0, 2, 0, 5]","[0, 0, 0, 0]","[0.0, 14.0, 0.0, 35.0]","[0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0]","[0, 14, 0, 35]",ultimate,"[330.29999999999995, 764.42, 761.1300000000001, 649.8299999999999]","[23, 72, 72, 68]","[8, 32, 28, 35]"
1374,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 24, 43, 56, 28, 41, 30, 29, 35]","[0, 0, 3, 6, 9, 3, 13, 13, 9, 6]","[0, 0, 0, 21, 18, 17, 20, 9, 11, 15]","[0, 0, 0, 15, 7, 16, 21, 17, 40, 24]","[0.0, 0.0, 0.0, 210.45, 180.21, 170.48, 200.63, 90.51, 111.2, 150.72]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.44999999999999996, 0.21, 0.48, 0.63, 0.51, 1.2, 0.72]","[0, 0, 0, 210, 180, 170, 200, 90, 110, 150]",surf,"[0.0, 0.0, 214.8, 368.91, 410.16999999999996, 242.98000000000002, 280.04, 295.8299999999999, 195.48999999999998, 288.93]","[0, 0, 40, 65, 57, 66, 71, 67, 90, 74]","[0, 0, 14, 36, 33, 32, 35, 24, 26, 30]"
1375,,,,,,,,,,,,,
1376,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 28, 53]","[0, 0, 0, 0, 0, 0, 3, 13]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 262.31, 464.07]","[0, 0, 0, 0, 0, 0, 2, 15]","[0, 0, 0, 0, 0, 0, 10, 18]"
1377,"[0, 0, 0, 0, 0, 0, 51, 0, 0]","[0, 0, 0, 11, 56, 58, 60, 45, 47]","[0, 0, 0, 6, 16, 13, 10, 10, 16]","[0, 0, 0, 0, 9, 8, 3, 5, 9]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 90.0, 80.0, 31.53, 50.0, 90.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.53, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 90, 80, 30, 50, 90]",surf,"[0.0, 0.0, 0.0, 71.10000000000001, 444.42999999999995, 464.46000000000004, 550.73, 326.82, 359.39]","[0, 0, 0, 2, 7, 0, 5, 2, 2]","[0, 0, 0, 7, 24, 23, 18, 20, 24]"
1378,,,,,,,,,,,,,
1379,"[0, 155]","[0, 77]","[0, 20]","[0, 44]","[0, 51]","[0.0, 446.18]","[0.0, 4.6499999999999995]","[0.0, 1.53]","[0, 440]",surf,"[0.0, 654.4200000000001]","[0, 101]","[0, 59]"
1380,"[0, 0, 0]","[50, 64, 45]","[17, 15, 12]","[0, 0, 0]","[0, 0, 0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0.0, 0.0, 0.0]","[0, 0, 0]",ultimate,"[426.78000000000003, 532.01, 366.29999999999995]","[53, 52, 67]","[18, 18, 20]"
1381,"[0, 0, 0, 0]","[20, 47, 49, 53]","[3, 11, 10, 12]","[0, 9, 11, 5]","[7, 167, 140, 103]","[0.21, 95.01, 114.2, 53.09]","[0.0, 0.0, 0.0, 0.0]","[0.21, 5.01, 4.2, 3.09]","[0, 90, 110, 50]",surf,"[166.32, 437.68, 466.72999999999996, 462.05999999999995]","[57, 217, 190, 153]","[10, 24, 26, 20]"
1382,"[0, 0, 0, 0, 0, 0]","[122, 146, 141, 111, 112, 130]","[32, 27, 33, 40, 38, 23]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",ultimate,"[1087.4299999999998, 1050.74, 1234.08, 1069.51, 1056.2800000000002, 1018.1200000000001]","[49, 49, 59, 40, 68, 55]","[10, 17, 17, 13, 11, 11]"
1383,"[0, 0]","[62, 61]","[21, 11]","[0, 0]","[0, 0]","[0.0, 0.0]","[0.0, 0.0]","[0.0, 0.0]","[0, 0]",ultimate,"[426.21000000000004, 419.83000000000004]","[47, 36]","[20, 19]"
1384,"[0, 0, 0, 0, 0, 0]","[33, 23, 30, 25, 41, 19]","[6, 8, 7, 6, 5, 11]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0]",ultimate,"[241.54, 162.31, 234.67, 241.07, 377.54, 171.01000000000002]","[77, 102, 86, 70, 92, 73]","[22, 23, 21, 21, 22, 21]"
1385,"[0, 0, 0, 81, 4, 51, 0, 0, 0, 0, 0]","[0, 0, 46, 61, 55, 57, 38, 44, 61, 50, 50]","[0, 0, 7, 14, 15, 12, 23, 13, 7, 12, 8]","[0, 0, 0, 0, 0, 0, 1, 3, 2, 4, 4]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 2.4299999999999997, 0.12, 1.53, 10.0, 30.0, 20.0, 40.0, 40.0]","[0.0, 0.0, 0.0, 2.4299999999999997, 0.12, 1.53, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 10, 30, 20, 40, 40]",surf,"[0.0, 0.0, 370.98999999999995, 580.67, 503.92, 550.6899999999999, 274.37, 331.43, 479.5900000000001, 390.70000000000005, 402.7200000000001]","[0, 0, 23, 39, 34, 40, 47, 33, 31, 47, 35]","[0, 0, 12, 12, 14, 14, 16, 18, 17, 19, 19]"
1386,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 36]","[0, 0, 0, 0, 0, 0, 0, 15]","[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0]",surf,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 284.1400000000001]","[0, 0, 0, 0, 0, 0, 0, 18]","[0, 0, 0, 0, 0, 0, 0, 14]"
1387,"[0, 0, 0, 0, 4, 83, 0]","[0, 0, 34, 49, 57, 64, 53]","[0, 0, 6, 6, 13, 15, 9]","[0, 0, 0, 9, 8, 1, 5]","[0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 90.0, 80.12, 12.49, 50.0]","[0.0, 0.0, 0.0, 0.0, 0.12, 2.4899999999999998, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 90, 80, 10, 50]",surf,"[0.0, 0.0, 319.75, 380.76, 504.05, 582.25, 462.81999999999994]","[0, 0, 11, 18, 17, 13, 18]","[0, 0, 10, 24, 23, 16, 20]"
1388,"[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 28]","[0, 0, 0, 0, 0, 0, 0, 0, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",ultimate,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 198.66]","[0, 0, 0, 0, 0, 0, 0, 0, 72]","[0, 0, 0, 0, 0, 0, 0, 0, 11]"
